Data;Hora;Temperatura;Umidade;Velocidade_Vento;Pressao;Radiacao_Solar
30/06/2024;02:00;17,4;93;0;1015,9;0
30/06/2024;03:00;17,4;95;0;1015,9;0
30/06/2024;04:00;17,3;95;0;1015,8;0
30/06/2024;05:00;17,2;95;0;1015,8;0
30/06/2024;06:00;17,2;95;0;1015,9;0
30/06/2024;07:00;17;89;0,7;1016,4;0
30/06/2024;08:00;17,4;76;0,7;1017;0
30/06/2024;09:00;17,7;73;0,7;1017,5;8
30/06/2024;10:00;17,8;70;0,8;1017,9;14
30/06/2024;11:00;17,8;68;0,7;1018,3;24
30/06/2024;12:00;17,7;67;1;1018,3;46
30/06/2024;13:00;17,6;67;0,9;1017,7;58
30/06/2024;14:00;17,7;67;0,8;1017,2;53
30/06/2024;15:00;17,4;69;0,8;1016,9;31
30/06/2024;16:00;17,4;70;0;1016,9;22
30/06/2024;17:00;17,1;75;0;1017,3;4
30/06/2024;18:00;16,9;75;0;1017,6;0
30/06/2024;19:00;16,9;75;0;1017,8;0
30/06/2024;20:00;16,8;77;0;1018;0
30/06/2024;21:00;16,7;77;0;1018,2;0
30/06/2024;22:00;16,8;77;0;1018,3;0
30/06/2024;23:00;16,7;80;0;1018,4;0
30/06/2024;24:00:00;16,7;79;0;1018,4;0
01/07/2024;01:00;16,7;79;0;1018,3;0
01/07/2024;02:00;16,6;80;0;1018,1;0
01/07/2024;03:00;16,5;83;0;1017,7;0
01/07/2024;04:00;16,1;82;0;1017,4;0
01/07/2024;05:00;16,4;81;0;1017;0
01/07/2024;06:00;16,4;81;0;1017,1;0
01/07/2024;07:00;16,6;80;0;1017,8;0
01/07/2024;08:00;16,9;79;0;1018,7;11
01/07/2024;09:00;17,5;79;0;1018,9;58
01/07/2024;10:00;17,8;78;0,5;1019,4;70
01/07/2024;11:00;18,4;76;0,7;1019,7;66
01/07/2024;12:00;18,8;74;0,8;1019,2;73
01/07/2024;13:00;18,6;74;0,8;1018,3;45
01/07/2024;14:00;18,8;72;0,8;1017,7;41
01/07/2024;15:00;18,9;72;0,8;1017,4;49
01/07/2024;16:00;19,1;72;0,8;1017,2;52
01/07/2024;17:00;18,9;72;0,7;1017,5;22
01/07/2024;18:00;18,7;74;0,7;1017,9;1
01/07/2024;19:00;18,7;74;0,8;1018;0
01/07/2024;20:00;18,5;77;0;1018,3;0
01/07/2024;21:00;18,3;79;0;1018,3;0
01/07/2024;22:00;18;85;0;1018,5;0
01/07/2024;23:00;17,5;87;0;1018,7;0
01/07/2024;24:00:00;17,5;87;0;1018,6;0
02/07/2024;01:00;17;88;0;1018,3;0
02/07/2024;02:00;16,1;90;0,5;1018;0
02/07/2024;03:00;15,6;89;0;1017,7;0
02/07/2024;04:00;15,2;89;0;1017,6;0
02/07/2024;05:00;15;91;0;1017,2;0
02/07/2024;06:00;14,7;91;0;1017,3;0
02/07/2024;07:00;14,5;93;0;1017,6;0
02/07/2024;08:00;14,8;94;0;1018;8
02/07/2024;09:00;16,4;88;0,6;1018,3;24
02/07/2024;10:00;18,7;73;0,6;1018,7;33
02/07/2024;11:00;20,2;68;0,8;1018,4;96
02/07/2024;12:00;22;58;1;1017,8;626
02/07/2024;13:00;22,2;60;1;1017,2;627
02/07/2024;14:00;21,5;67;1,3;1016,7;164
02/07/2024;15:00;21,2;72;1,3;1016,3;78
02/07/2024;16:00;21,2;73;0,9;1016;71
02/07/2024;17:00;20,9;74;0,8;1015,8;23
02/07/2024;18:00;20,5;75;0,7;1015,7;1
02/07/2024;19:00;19,3;80;0;1015,8;0
02/07/2024;20:00;18,3;85;0;1015,7;0
02/07/2024;21:00;17,9;88;0;1015,7;0
02/07/2024;22:00;17,7;88;0;1015,8;0
02/07/2024;23:00;17,3;91;0;1015,6;0
02/07/2024;24:00:00;17,1;93;0;1015,7;0
03/07/2024;01:00;16,8;94;0;1015,1;0
03/07/2024;02:00;16,4;94;0;1014,4;0
03/07/2024;03:00;16,1;95;0;1013,6;0
03/07/2024;04:00;16,1;96;0;1013,4;0
03/07/2024;05:00;16;96;0;1013,4;0
03/07/2024;06:00;15,8;96;0;1013,8;0
03/07/2024;07:00;15,8;96;0;1014,5;0
03/07/2024;08:00;15,9;96;0;1015,4;11
03/07/2024;09:00;17,4;93;0;1015,9;30
03/07/2024;10:00;19,5;84;0,7;1016;42
03/07/2024;11:00;22,3;72;0,6;1015,3;99
03/07/2024;12:00;26;58;0,6;1014,5;593
03/07/2024;13:00;28,3;47;0,7;1013,4;614
03/07/2024;14:00;28,9;41;0,6;1012,3;166
03/07/2024;15:00;29,1;39;0,8;1011,5;86
03/07/2024;16:00;28,7;42;0,8;1011,1;55
03/07/2024;17:00;27,4;50;0,9;1011,2;21
03/07/2024;18:00;25,3;59;0;1011,5;1
03/07/2024;19:00;23,7;66;0;1011,9;0
03/07/2024;20:00;23,5;63;0;1012,2;0
03/07/2024;21:00;22,3;66;0,6;1012,3;0
03/07/2024;22:00;21,5;67;0;1012,3;0
03/07/2024;23:00;21,3;65;0,5;1012,2;0
03/07/2024;24:00:00;20,7;72;0,5;1011,8;0
04/07/2024;01:00;21,1;69;0,5;1011,7;0
04/07/2024;02:00;21,1;71;0,5;1011,7;0
04/07/2024;03:00;21;74;0,5;1011,5;0
04/07/2024;04:00;20,7;77;0;1011,2;0
04/07/2024;05:00;21,4;72;0,9;1011,2;0
04/07/2024;06:00;21,2;86;0,9;1011,6;0
04/07/2024;07:00;20,7;89;0,5;1012,3;0
04/07/2024;08:00;20,6;88;0,6;1013,4;13
04/07/2024;09:00;20,9;86;0,7;1014,1;53
04/07/2024;10:00;21,2;84;0,7;1014,5;95
04/07/2024;11:00;21,7;82;0,9;1014,5;145
04/07/2024;12:00;21,9;81;1,3;1014,2;213
04/07/2024;13:00;22,3;80;0,9;1013,5;255
04/07/2024;14:00;22;81;1;1012,8;193
04/07/2024;15:00;22,3;79;0,8;1012,2;140
04/07/2024;16:00;22,3;80;0,8;1012;80
04/07/2024;17:00;21,9;82;0,8;1012;34
04/07/2024;18:00;21,1;86;0,7;1012,3;2
04/07/2024;19:00;20,8;87;0,7;1012,9;0
04/07/2024;20:00;20,5;89;0,6;1013,1;0
04/07/2024;21:00;20,5;89;0,8;1013,3;0
04/07/2024;22:00;20,5;89;0;1013,4;0
04/07/2024;23:00;19,9;91;0;1013,5;0
04/07/2024;24:00:00;19,7;92;0;1013,6;0
05/07/2024;01:00;19,8;91;0;1013,7;0
05/07/2024;02:00;19,9;90;0;1013,8;0
05/07/2024;03:00;20;89;0;1013,7;0
05/07/2024;04:00;20,1;88;0;1013,8;0
05/07/2024;05:00;20,2;87;0;1013,9;0
05/07/2024;06:00;20,1;88;0;1014,1;0
05/07/2024;07:00;20;87;0;1014,6;0
05/07/2024;08:00;20,2;86;0;1015,2;6
05/07/2024;09:00;20,5;83;0;1015,7;50
05/07/2024;10:00;20,8;81;0,7;1016,1;106
05/07/2024;11:00;21,7;77;0,8;1016,1;140
05/07/2024;12:00;23;72;1,1;1015,6;507
05/07/2024;13:00;23,2;73;0,8;1014,7;523
05/07/2024;14:00;23;74;0,8;1014;162
05/07/2024;15:00;23,1;75;0,9;1013,5;63
05/07/2024;16:00;23,2;74;1;1013,2;49
05/07/2024;17:00;22,6;77;0,9;1013,3;22
05/07/2024;18:00;21,5;82;0,6;1013,7;1
05/07/2024;19:00;21,5;83;0,7;1014;0
05/07/2024;20:00;21,4;84;0,7;1014,4;0
05/07/2024;21:00;21;86;0;1014,8;0
05/07/2024;22:00;20,6;90;0,8;1015,6;0
05/07/2024;23:00;20,2;89;0,8;1017,1;0
05/07/2024;24:00:00;19,2;91;0,7;1017,6;0
06/07/2024;01:00;19,4;87;0,6;1017,9;0
06/07/2024;02:00;19,7;79;0,6;1018,1;0
06/07/2024;03:00;19,7;79;0,7;1017,8;0
06/07/2024;04:00;18,9;89;0,6;1017,7;0
06/07/2024;05:00;18,7;93;0;1017,5;0
06/07/2024;06:00;18,7;92;0;1017,8;0
06/07/2024;07:00;18,6;93;0;1018,1;0
06/07/2024;08:00;18,5;94;0,6;1018,7;8
06/07/2024;09:00;18,9;93;0;1019,2;53
06/07/2024;10:00;19,8;85;0,6;1019,8;104
06/07/2024;11:00;20,7;79;0,8;1019,8;125
06/07/2024;12:00;21,2;78;0,9;1019,5;254
06/07/2024;13:00;20,5;81;0,9;1019;112
06/07/2024;14:00;21;79;1;1018,5;206
06/07/2024;15:00;19,8;86;0,8;1018,4;85
06/07/2024;16:00;19,3;86;0,9;1018,2;52
06/07/2024;17:00;18,9;88;0,9;1018,1;12
06/07/2024;18:00;18,4;91;0,9;1018;0
06/07/2024;19:00;18,3;93;0,7;1017,9;0
06/07/2024;20:00;18,1;94;0,7;1018,1;0
06/07/2024;21:00;17,7;94;0,7;1018,2;0
06/07/2024;22:00;17,4;94;0,7;1018,1;0
06/07/2024;23:00;17,4;94;0,7;1018;0
06/07/2024;24:00:00;17,7;91;0,8;1017,8;0
07/07/2024;01:00;17,9;89;0,6;1017,7;0
07/07/2024;02:00;17,9;89;0,5;1017,3;0
07/07/2024;03:00;17,6;90;0,6;1017;0
07/07/2024;04:00;17,4;92;0,8;1016,6;0
07/07/2024;05:00;17,4;92;0,6;1016,2;0
07/07/2024;06:00;17,4;91;0,7;1016,1;0
07/07/2024;07:00;17,2;92;0,6;1016,1;0
07/07/2024;08:00;17,2;93;0;1016,3;4
07/07/2024;09:00;17,5;93;0,5;1016,3;29
07/07/2024;10:00;18,2;89;0,8;1016,3;93
07/07/2024;11:00;18,6;85;0,6;1016,3;76
07/07/2024;12:00;18,5;85;0,6;1015,8;74
07/07/2024;13:00;18,5;85;0,7;1014,9;73
07/07/2024;14:00;18,3;87;0,7;1014,4;61
07/07/2024;15:00;18,1;88;0,8;1014;42
07/07/2024;16:00;17,7;91;0,6;1014;23
07/07/2024;17:00;17,6;92;0,7;1014,4;6
07/07/2024;18:00;17,5;92;0,8;1014,8;0
07/07/2024;19:00;17,2;93;0,9;1015;0
07/07/2024;20:00;17;93;0,7;1015,4;0
07/07/2024;21:00;17,2;91;1;1015,6;0
07/07/2024;22:00;17,1;92;0,6;1015,6;0
07/07/2024;23:00;17;93;0,8;1015,7;0
07/07/2024;24:00:00;17,1;92;0,7;1015,7;0
08/07/2024;01:00;17,2;91;0,6;1015,7;0
08/07/2024;02:00;17,3;89;0;1015,5;0
08/07/2024;03:00;17,2;90;0;1015,2;0
08/07/2024;04:00;17,4;87;0,6;1015;0
08/07/2024;05:00;17,4;87;0,9;1015,1;0
08/07/2024;06:00;16,7;93;0,6;1015,3;0
08/07/2024;07:00;16,6;95;0,7;1015,6;0
08/07/2024;08:00;16,5;96;0;1016;4
08/07/2024;09:00;16,7;96;0;1016,4;27
08/07/2024;10:00;17,1;96;0,5;1016,8;64
08/07/2024;11:00;17,7;95;0,6;1016,6;104
08/07/2024;12:00;17,7;94;0,6;1016,3;62
08/07/2024;13:00;17,8;91;0,8;1015,6;76
08/07/2024;14:00;17,2;93;0,9;1015,6;60
08/07/2024;15:00;17;94;0,8;1015,3;86
08/07/2024;16:00;17,1;91;0,8;1015;31
08/07/2024;17:00;16,8;91;0,8;1015,3;5
08/07/2024;18:00;16,5;94;0,7;1015,5;0
08/07/2024;19:00;16,4;95;0;1015,5;0
08/07/2024;20:00;16,3;96;0,6;1015,6;0
08/07/2024;21:00;16,3;96;0;1015,6;0
08/07/2024;22:00;16,2;96;0,7;1015,9;0
08/07/2024;23:00;16;96;0;1015,9;0
08/07/2024;24:00:00;15,9;97;0;1016;0
09/07/2024;01:00;15,8;97;0;1015,8;0
09/07/2024;02:00;15,7;97;0;1015,4;0
09/07/2024;03:00;15,7;98;0;1015;0
09/07/2024;04:00;15,8;98;0;1014,7;0
09/07/2024;05:00;16;98;0;1014,5;0
09/07/2024;06:00;16,1;98;0;1014,4;0
09/07/2024;07:00;16,2;98;0;1014,5;0
09/07/2024;08:00;16,4;98;0;1014,7;1
09/07/2024;09:00;16,7;98;0;1015,1;15
09/07/2024;10:00;16,5;98;0;1015,7;24
09/07/2024;11:00;16,6;98;0;1015,8;33
09/07/2024;12:00;16,7;97;0;1015,5;39
09/07/2024;13:00;16,7;97;0;1014,7;42
09/07/2024;14:00;16,8;96;0;1014,4;37
09/07/2024;15:00;16,8;96;0;1014,1;35
09/07/2024;16:00;16,8;96;0;1013,5;26
09/07/2024;17:00;16,8;96;0;1013,6;3
09/07/2024;18:00;16,7;97;0;1013,4;0
09/07/2024;19:00;16,4;96;0,8;1013,2;0
09/07/2024;20:00;16,3;96;0;1013,2;0
09/07/2024;21:00;16,3;97;0,6;1013,4;0
09/07/2024;22:00;16;96;0,7;1013,4;0
09/07/2024;23:00;15,6;95;0,8;1013,5;0
09/07/2024;24:00:00;15,4;95;0,7;1014;0
10/07/2024;01:00;15,4;96;0,7;1014,2;0
10/07/2024;02:00;15,4;97;0;1013,7;0
10/07/2024;03:00;15,5;97;0;1013,1;0
10/07/2024;04:00;15,5;98;0;1012,5;0
10/07/2024;05:00;15,6;98;0;1012,4;0
10/07/2024;06:00;15,7;98;0;1012,8;0
10/07/2024;07:00;15,7;98;0;1012,6;0
10/07/2024;08:00;15,9;98;0,6;1012,7;19
10/07/2024;09:00;16,3;96;0,6;1013,2;69
10/07/2024;10:00;17,3;89;0,8;1013,4;105
10/07/2024;11:00;17,8;85;0,8;1013,5;163
10/07/2024;12:00;17,5;84;0,7;1013,7;123
10/07/2024;13:00;17,9;82;0,6;1013,1;117
10/07/2024;14:00;18,7;80;0,6;1012,1;179
10/07/2024;15:00;19;79;0,8;1011,7;94
10/07/2024;16:00;18,2;83;0,9;1012,2;50
10/07/2024;17:00;17,9;85;1;1012,2;19
10/07/2024;18:00;17,8;87;0,8;1012,9;0
10/07/2024;19:00;17,8;87;0,6;1013;0
10/07/2024;20:00;17,8;89;0;1013,2;0
10/07/2024;21:00;17,6;90;0,6;1013,4;0
10/07/2024;22:00;17,6;90;0,7;1013,6;0
10/07/2024;23:00;17,7;90;0;1014,2;0
10/07/2024;24:00:00;17,8;91;0;1014,6;0
11/07/2024;01:00;17,7;91;0;1014,6;0
11/07/2024;02:00;17,5;92;0;1014,6;0
11/07/2024;03:00;17,2;94;0;1014,4;0
11/07/2024;04:00;17,1;95;0;1014,4;0
11/07/2024;05:00;16,9;96;0;1014,6;0
11/07/2024;06:00;17,4;95;0;1015,2;0
11/07/2024;07:00;17,6;94;0;1015,8;0
11/07/2024;08:00;18;93;0;1016,6;9
11/07/2024;09:00;18,5;91;0;1017,4;28
11/07/2024;10:00;19,2;88;0,7;1017,8;48
11/07/2024;11:00;18,6;91;0,7;1018;14
11/07/2024;12:00;18,6;91;0,6;1017,4;48
11/07/2024;13:00;19,3;87;0,7;1016,5;52
11/07/2024;14:00;19,5;87;0,7;1015,4;79
11/07/2024;15:00;19,9;85;0,8;1015;60
11/07/2024;16:00;20;84;0,9;1014,7;72
11/07/2024;17:00;19,9;85;0,8;1015,2;24
11/07/2024;18:00;19,5;87;0,8;1015,7;1
11/07/2024;19:00;19,3;87;0,6;1016,5;0
11/07/2024;20:00;19,1;87;0,5;1017,3;0
11/07/2024;21:00;19;88;0;1017,6;0
11/07/2024;22:00;19;90;0;1018,4;0
11/07/2024;23:00;18,9;92;0,7;1019,2;0
11/07/2024;24:00:00;18,4;95;0,8;1019,6;0
12/07/2024;01:00;18,2;95;0,8;1019,7;0
12/07/2024;02:00;18,1;95;0,6;1019,7;0
12/07/2024;03:00;18;96;0,6;1019,6;0
12/07/2024;04:00;17,6;96;0,6;1019,8;0
12/07/2024;05:00;17,4;97;0,6;1019,9;0
12/07/2024;06:00;17,3;97;0,4;1020,2;0
12/07/2024;07:00;17,3;97;0;1020,7;0
12/07/2024;08:00;17,4;97;0;1021,4;3
12/07/2024;09:00;17,7;97;0;1022;37
12/07/2024;10:00;18,1;97;0,7;1022,4;47
12/07/2024;11:00;18,8;96;0;1021,9;166
12/07/2024;12:00;20,8;90;0,7;1020,8;340
12/07/2024;13:00;22,6;83;0,7;1019,7;389
12/07/2024;14:00;22,7;80;1,3;1019,6;147
12/07/2024;15:00;19,5;89;1,9;1020,7;89
12/07/2024;16:00;17,9;93;0,8;1021,1;14
12/07/2024;17:00;17,7;95;0,9;1021,6;4
12/07/2024;18:00;17,9;96;0,8;1022,1;0
12/07/2024;19:00;17,7;96;0,7;1022,5;0
12/07/2024;20:00;17,5;97;0,8;1023,1;0
12/07/2024;21:00;17,2;97;0,7;1023,6;0
12/07/2024;22:00;16,9;97;0,8;1023,9;0
12/07/2024;23:00;16,7;97;1;1023,9;0
12/07/2024;24:00:00;16,4;97;0,6;1023,7;0
13/07/2024;01:00;16,1;97;0;1023,1;0
13/07/2024;02:00;16;98;0;1022,5;0
13/07/2024;03:00;16;98;0;1022,2;0
13/07/2024;04:00;15,8;98;0,6;1022,3;0
13/07/2024;05:00;15,9;98;0,9;1022,4;0
13/07/2024;06:00;15,8;98;0,8;1022,4;0
13/07/2024;07:00;15,7;98;0,6;1022,7;0
13/07/2024;08:00;15,7;98;0,6;1022,9;7
13/07/2024;09:00;15,7;98;0;1023,4;18
13/07/2024;10:00;15,7;97;0,7;1024,1;44
13/07/2024;11:00;15,9;97;0;1024,1;60
13/07/2024;12:00;16,1;95;0,8;1023,6;82
13/07/2024;13:00;15,9;95;0,8;1023,1;103
13/07/2024;14:00;15,8;95;0,7;1022,6;48
13/07/2024;15:00;15,8;91;0,8;1022,1;36
13/07/2024;16:00;16,3;88;0,6;1021,6;52
13/07/2024;17:00;16,3;89;0;1021,3;29
13/07/2024;18:00;15,8;91;0;1021,2;0
13/07/2024;19:00;16;92;0;1021,1;0
13/07/2024;20:00;16,3;90;0,8;1021,5;0
13/07/2024;21:00;16,3;91;0,7;1022,1;0
13/07/2024;22:00;15,7;96;0,9;1021,7;0
13/07/2024;23:00;15,6;97;0;1021,2;0
13/07/2024;24:00:00;15,5;97;0;1020,7;0
14/07/2024;01:00;15,5;97;0;1020,3;0
14/07/2024;02:00;15,7;97;0;1020;0
14/07/2024;03:00;15,6;97;0;1019,8;0
14/07/2024;04:00;15,6;98;0;1019,6;0
14/07/2024;05:00;15,6;98;0;1018,8;0
14/07/2024;06:00;15,6;98;0;1018,6;0
14/07/2024;07:00;15,7;98;0;1018,7;0
14/07/2024;08:00;15,9;97;0;1019;2
14/07/2024;09:00;16,2;97;0;1019,4;23
14/07/2024;10:00;16,4;95;0;1020;28
14/07/2024;11:00;16,4;94;0;1019,8;55
14/07/2024;12:00;16,6;94;0,4;1019,1;139
14/07/2024;13:00;17,5;87;1;1018;187
14/07/2024;14:00;17,6;85;0,9;1017;143
14/07/2024;15:00;17,3;86;0,9;1016,9;60
14/07/2024;16:00;16,8;90;0,8;1017,5;25
14/07/2024;17:00;16,2;94;0,7;1018;9
14/07/2024;18:00;16,3;94;0;1018,4;0
14/07/2024;19:00;16,3;94;0;1018,8;0
14/07/2024;20:00;15,9;95;0;1018,8;0
14/07/2024;21:00;16;96;0,6;1018,6;0
14/07/2024;22:00;15,9;95;0;1019;0
14/07/2024;23:00;15,9;96;0;1019,2;0
14/07/2024;24:00:00;15,7;96;0;1019,1;0
15/07/2024;01:00;15,7;96;0;1019,1;0
15/07/2024;02:00;16,2;95;0,6;1019,1;0
15/07/2024;03:00;16,4;93;0;1019,2;0
15/07/2024;04:00;16,2;93;0;1019,4;0
15/07/2024;05:00;15,6;95;0;1019,3;0
15/07/2024;06:00;15,5;96;0;1019,6;0
15/07/2024;07:00;15,7;94;0;1019,8;0
15/07/2024;08:00;16,4;90;0;1020,3;15
15/07/2024;09:00;17,8;85;0;1020,9;69
15/07/2024;10:00;19;76;0,5;1021,3;107
15/07/2024;11:00;20,1;74;1,1;1021,2;154
15/07/2024;12:00;20,8;73;1,1;1020,9;477
15/07/2024;13:00;20,5;77;1,1;1020,4;422
15/07/2024;14:00;20,1;79;1,6;1020;165
15/07/2024;15:00;19,9;80;1,3;1019,8;129
15/07/2024;16:00;19,5;82;1,4;1020,1;90
15/07/2024;17:00;19;83;1,2;1020,4;28
15/07/2024;18:00;18,3;85;0,9;1020,7;3
15/07/2024;19:00;18,2;86;0,6;1021;0
15/07/2024;20:00;18,2;86;0,7;1021,4;0
15/07/2024;21:00;18,2;86;0,4;1021,6;0
15/07/2024;22:00;18,2;86;0;1021,7;0
15/07/2024;23:00;17,9;89;0;1021,7;0
15/07/2024;24:00:00;17,3;92;0;1021,6;0
16/07/2024;01:00;16,9;94;0;1021,2;0
16/07/2024;02:00;17,1;94;0;1021;0
16/07/2024;03:00;17,4;93;0;1020,8;0
16/07/2024;04:00;17,2;94;0;1020,6;0
16/07/2024;05:00;16,9;95;0,5;1020,6;0
16/07/2024;06:00;16,8;96;0,5;1020,8;0
16/07/2024;07:00;16,8;96;0;1021;0
16/07/2024;08:00;17,2;95;0;1021,5;7
16/07/2024;09:00;17,5;94;0,6;1021,9;34
16/07/2024;10:00;17,8;91;0,8;1022,3;68
16/07/2024;11:00;18,3;88;0,7;1022,4;88
16/07/2024;12:00;18,3;87;0,8;1021,9;91
16/07/2024;13:00;18,4;87;0,7;1021,3;82
16/07/2024;14:00;19,1;83;0,7;1020,8;126
16/07/2024;15:00;19,3;80;0,8;1020,4;130
16/07/2024;16:00;18,8;81;1;1020,3;72
16/07/2024;17:00;18,3;86;0,9;1020,6;31
16/07/2024;18:00;17,9;90;0,5;1020,8;2
16/07/2024;19:00;17,9;91;0;1021;0
16/07/2024;20:00;18,1;91;0,5;1021,4;0
16/07/2024;21:00;18,2;91;0;1021,6;0
16/07/2024;22:00;18,2;92;0,5;1022;0
16/07/2024;23:00;18,2;93;0;1022,3;0
16/07/2024;24:00:00;17,8;94;0,6;1022,7;0
17/07/2024;01:00;17,6;96;0;1022,6;0
17/07/2024;02:00;17,6;97;0;1021,8;0
17/07/2024;03:00;17,4;97;0;1020,8;0
17/07/2024;04:00;16,8;97;0;1020,1;0
17/07/2024;05:00;16,5;98;0,5;1020,2;0
17/07/2024;06:00;16,2;98;0;1020,5;0
17/07/2024;07:00;16;98;0;1020,9;0
17/07/2024;08:00;16,6;98;0,6;1021,3;16
17/07/2024;09:00;17,6;97;0,8;1022;88
17/07/2024;10:00;18,4;90;0,9;1022,4;114
17/07/2024;11:00;18,6;88;1,2;1022,1;193
17/07/2024;12:00;19,3;85;0,9;1021,4;282
17/07/2024;13:00;19,4;84;0,9;1020,4;288
17/07/2024;14:00;19,4;84;0,8;1019,3;195
17/07/2024;15:00;19,5;83;0,7;1018,3;137
17/07/2024;16:00;19,4;84;0,9;1017,9;89
17/07/2024;17:00;18,7;87;0,7;1018;15
17/07/2024;18:00;18,1;90;0,5;1017,7;2
17/07/2024;19:00;18,3;90;0,6;1017,6;0
17/07/2024;20:00;18,3;90;0;1017,5;0
17/07/2024;21:00;18;91;0,6;1017,4;0
17/07/2024;22:00;17,7;92;0,6;1017,6;0
17/07/2024;23:00;17,5;93;0,6;1017,8;0
17/07/2024;24:00:00;17,4;94;0,6;1017,5;0
18/07/2024;01:00;17,2;95;0,6;1017;0
18/07/2024;02:00;17,1;96;0,5;1016,5;0
18/07/2024;03:00;16,9;97;0,7;1016,1;0
18/07/2024;04:00;16,9;98;0,6;1016,2;0
18/07/2024;05:00;17;98;0,5;1016,3;0
18/07/2024;06:00;16,8;98;0,4;1016,6;0
18/07/2024;07:00;16,8;97;0,5;1017,8;0
18/07/2024;08:00;17,3;97;0,6;1018,7;10
18/07/2024;09:00;17,7;95;0,7;1019,5;27
18/07/2024;10:00;17,4;96;0,9;1020,3;33
18/07/2024;11:00;17,3;96;0,7;1020,6;65
18/07/2024;12:00;17,6;92;1,1;1020,3;64
18/07/2024;13:00;17,5;93;0,6;1019,8;69
18/07/2024;14:00;17,6;92;0,6;1019,2;89
18/07/2024;15:00;18,1;88;0,5;1019;77
18/07/2024;16:00;17,8;91;0,5;1019,1;31
18/07/2024;17:00;17,5;92;0,4;1019,3;11
18/07/2024;18:00;17,4;93;0;1019,5;0
18/07/2024;19:00;17,6;92;0;1019,6;0
18/07/2024;20:00;17,7;92;0;1019,9;0
18/07/2024;21:00;17,7;92;0;1020,3;0
18/07/2024;22:00;17,8;92;0;1020,8;0
18/07/2024;23:00;18;91;0,5;1021,1;0
18/07/2024;24:00:00;17,8;92;0;1021,2;0
19/07/2024;01:00;17,8;93;0;1021,1;0
19/07/2024;02:00;17,6;94;0;1020,7;0
19/07/2024;03:00;17,4;95;0;1020,4;0
19/07/2024;04:00;17,4;95;0;1020,4;0
19/07/2024;05:00;17,2;95;0;1020,2;0
19/07/2024;06:00;17,1;96;0;1020,5;0
19/07/2024;07:00;17,1;94;0;1021;0
19/07/2024;08:00;17,5;92;0;1021,8;20
19/07/2024;09:00;18,3;89;0,9;1022,5;71
19/07/2024;10:00;18,7;86;0,9;1023;104
19/07/2024;11:00;18,5;86;0,7;1023,3;102
19/07/2024;12:00;19,3;80;1;1022,9;220
19/07/2024;13:00;19,6;77;0,9;1022,3;297
19/07/2024;14:00;19,7;77;1,1;1021,5;175
19/07/2024;15:00;19,6;77;0,8;1020,7;105
19/07/2024;16:00;19,6;70;0,9;1020,6;79
19/07/2024;17:00;19,4;72;0,9;1020,2;36
19/07/2024;18:00;18,2;75;0,9;1019,8;2
19/07/2024;19:00;17,4;80;0,8;1019,7;0
19/07/2024;20:00;17,1;88;0,7;1020;0
19/07/2024;21:00;17,2;89;0,6;1020,7;0
19/07/2024;22:00;17,8;85;0,7;1021,4;0
19/07/2024;23:00;17,6;87;0;1021,9;0
19/07/2024;24:00:00;17,3;88;0;1022;0
20/07/2024;01:00;17,1;89;0;1021,7;0
20/07/2024;02:00;17,2;89;0;1021,2;0
20/07/2024;03:00;16,2;92;0;1020,4;0
20/07/2024;04:00;15,5;95;0;1019,9;0
20/07/2024;05:00;15,1;96;0;1019,7;0
20/07/2024;06:00;14,7;97;0;1020,2;0
20/07/2024;07:00;14,2;98;0;1020,7;0
20/07/2024;08:00;14,5;98;0;1021,2;14
20/07/2024;09:00;15,8;95;0;1021,6;42
20/07/2024;10:00;17,7;82;0,9;1022,1;85
20/07/2024;11:00;18;82;1;1022,4;131
20/07/2024;12:00;18,5;79;0,9;1022,2;157
20/07/2024;13:00;18,8;76;1,1;1021,4;235
20/07/2024;14:00;19,2;73;1;1020,4;222
20/07/2024;15:00;19,3;74;1,3;1019,8;152
20/07/2024;16:00;18,8;75;1,1;1019,6;79
20/07/2024;17:00;18,4;75;0,7;1019,5;38
20/07/2024;18:00;17,4;81;0,6;1019,5;2
20/07/2024;19:00;16,9;84;0,6;1020;0
20/07/2024;20:00;17,1;84;0,8;1020,4;0
20/07/2024;21:00;17,3;85;0,5;1020,7;0
20/07/2024;22:00;17,6;85;0,7;1021,1;0
20/07/2024;23:00;17,4;85;0,6;1021,1;0
20/07/2024;24:00:00;16,2;91;0;1020,9;0
21/07/2024;01:00;15,8;93;0;1021;0
21/07/2024;02:00;16;93;0;1020,6;0
21/07/2024;03:00;16,1;92;0;1020,2;0
21/07/2024;04:00;15,3;95;0;1019,9;0
21/07/2024;05:00;14,8;96;0;1019,5;0
21/07/2024;06:00;14,3;97;0;1019,6;0
21/07/2024;07:00;14,1;97;0;1019,6;0
21/07/2024;08:00;14,3;97;0;1019,8;16
21/07/2024;09:00;15,8;93;0;1020,3;40
21/07/2024;10:00;17,3;87;0,8;1020,9;67
21/07/2024;11:00;18,3;83;0,9;1021,2;174
21/07/2024;12:00;19,4;78;1;1020,9;383
21/07/2024;13:00;19,5;76;1,3;1020,2;461
21/07/2024;14:00;19,3;76;1;1019,4;181
21/07/2024;15:00;19,4;77;0,9;1018,5;125
21/07/2024;16:00;19,3;77;0,8;1018;81
